gene,name
ACSL5,acyl-CoA synthetase long chain family member 5
ACSL5,acyl-CoA synthetase long chain family member 5
ACSL6,acyl-CoA synthetase long chain family member 6
ACSL6,acyl-CoA synthetase long chain family member 6
ACSL6,acyl-CoA synthetase long chain family member 6
ACSL6,acyl-CoA synthetase long chain family member 6
ACSL6-AS1,ACSL6 antisense RNA 1
ACSM1,acyl-CoA synthetase medium chain family member 1
ACSM2A,acyl-CoA synthetase medium chain family member 2A
ACSM2A,acyl-CoA synthetase medium chain family member 2A
ACSM2B,acyl-CoA synthetase medium chain family member 2B
ACSM2B,acyl-CoA synthetase medium chain family member 2B
ACSM3,acyl-CoA synthetase medium chain family member 3
ACSM4,acyl-CoA synthetase medium chain family member 4
ACSM5,acyl-CoA synthetase medium chain family member 5
ACSM5P1,acyl-CoA synthetase medium chain family member 5 pseudogene 1
ACSM6,acyl-CoA synthetase medium chain family member 6
ACSS1,acyl-CoA synthetase short chain family member 1
ACSS1,acyl-CoA synthetase short chain family member 1
ACSS1,acyl-CoA synthetase short chain family member 1
ACSS2,acyl-CoA synthetase short chain family member 2
ACSS2,acyl-CoA synthetase short chain family member 2
ACSS2,acyl-CoA synthetase short chain family member 2
ACSS2,acyl-CoA synthetase short chain family member 2
ACSS3,acyl-CoA synthetase short chain family member 3
ACTA1,"actin alpha 1, skeletal muscle"
ACTA2,"actin alpha 2, smooth muscle"
ACTA2-AS1,ACTA2 antisense RNA 1
ACTA2-AS1,ACTA2 antisense RNA 1
ACTA2-AS1,ACTA2 antisense RNA 1
ACTB,actin beta
ACTBL2,actin beta like 2
ACTBP1,ACTB pseudogene 1
ACTBP2,ACTB pseudogene 2
ACTBP3,ACTB pseudogene 3
ACTBP4,ACTB pseudogene 4
ACTBP5,"actin, beta pseudogene 5"
ACTBP6,ACTB pseudogene 6
ACTBP7,ACTB pseudogene 7
ACTBP8,ACTB pseudogene 8
ACTBP9,ACTB pseudogene 9
ACTBP10,ACTB pseudogene 10
ACTBP11,ACTB pseudogene 11
ACTBP12,ACTB pseudogene 12
ACTBP13,ACTB pseudogene 13
ACTBP14,ACTB pseudogene 14
ACTC1,actin alpha cardiac muscle 1
ACTE1P,"actin epsilon 1, pseudogene"
ACTG1,actin gamma 1
ACTG1P1,actin gamma 1 pseudogene 1
ACTG1P2,actin gamma 1 pseudogene 2
ACTG1P3,actin gamma 1 pseudogene 3
ACTG1P4,actin gamma 1 pseudogene 4
ACTG1P6,actin gamma 1 pseudogene 6
ACTG1P7,actin gamma 1 pseudogene 7
ACTG1P8,actin gamma 1 pseudogene 8
ACTG1P9,actin gamma 1 pseudogene 9
ACTG1P10,actin gamma 1 pseudogene 10
ACTG1P11,actin gamma 1 pseudogene 11
ACTG1P12,actin gamma 1 pseudogene 12
ACTG1P13,actin gamma 1 pseudogene 13
ACTG1P14,actin gamma 1 pseudogene 14
ACTG1P15,actin gamma 1 pseudogene 15
ACTG1P16,actin gamma 1 pseudogene 16
ACTG1P17,actin gamma 1 pseudogene 17
ACTG1P18,actin gamma 1 pseudogene 18
ACTG1P19,actin gamma 1 pseudogene 19
ACTG1P20,actin gamma 1 pseudogene 20
ACTG1P21,actin gamma 1 pseudogene 21
ACTG1P22,actin gamma 1 pseudogene 22
ACTG1P23,actin gamma 1 pseudogene 23
ACTG1P24,actin gamma 1 pseudogene 24
ACTG2,"actin gamma 2, smooth muscle"
ACTL4,actin-like 4
ACTL5,actin-like 5
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6A,actin like 6A
ACTL6B,actin like 6B
ACTL7A,actin like 7A
ACTL7B,actin like 7B
ACTL8,actin like 8
ACTL9,actin like 9
ACTL10,actin like 10
ACTN1,actinin alpha 1
ACTN1-AS1,ACTN1 antisense RNA 1
ACTN2,actinin alpha 2
ACTN3,actinin alpha 3 (gene/pseudogene)
ACTN4,actinin alpha 4
ACTN4P1,actinin alpha 4 pseudogene 1
ACTN4P2,actinin alpha 4 pseudogene 2
ACTP1,actin family pseudogene 1
ACTR1A,actin related protein 1A
ACTR1A,actin related protein 1A
ACTR1AP1,ACTR1A pseudogene 1
ACTR1B,actin related protein 1B
ACTR2,actin related protein 2
ACTR3,actin related protein 3
ACTR3-AS1,ACTR3 antisense RNA 1
ACTR3B,actin related protein 3B
ACTR3B,actin related protein 3B
ACTR3BP1,ACTR3B pseudogene 1
ACTR3BP2,ACTR3B pseudogene 2
ACTR3BP3,ACTR3B pseudogene 3
ACTR3BP4,ACTR3B pseudogene 4
ACTR3BP5,ACTR3B pseudogene 5
ACTR3BP6,ACTR3B pseudogene 6
ACTR3C,actin related protein 3C
ACTR3P1,ACTR3 pseudogene 1
ACTR3P2,ACTR3 pseudogene 2
ACTR3P3,ACTR3 pseudogene 3
ACTR5,actin related protein 5
ACTR5,actin related protein 5
ACTR5,actin related protein 5
ACTR6,actin related protein 6
ACTR6,actin related protein 6
ACTR6P1,ACTR6 pseudogene 1
ACTR8,actin related protein 8
ACTR8,actin related protein 8
ACTR10,actin related protein 10
ACTR10,actin related protein 10
ACTR10,actin related protein 10
ACTR10,actin related protein 10
ACTRT1,actin related protein T1
ACTRT1,actin related protein T1
ACTRT1,actin related protein T1
ACTRT1,actin related protein T1
ACTRT2,actin related protein T2
ACTRT2,actin related protein T2
ACTRT2,actin related protein T2
ACTRT3,actin related protein T3
ACVR1,activin A receptor type 1
ACVR1,activin A receptor type 1
ACVR1,activin A receptor type 1
ACVR1B,activin A receptor type 1B
ACVR1B,activin A receptor type 1B
ACVR1B,activin A receptor type 1B
ACVR1C,activin A receptor type 1C
ACVR1C,activin A receptor type 1C
ACVR2A,activin A receptor type 2A
ACVR2B,activin A receptor type 2B
ACVR2B-AS1,ACVR2B antisense RNA 1
ACVRL1,activin A receptor like type 1
ACVRL1,activin A receptor like type 1
ACVRL1,activin A receptor like type 1
ACY1,aminoacylase 1
ACY3,aminoacylase 3
ACY3,aminoacylase 3
ACY3,aminoacylase 3
ACYP1,acylphosphatase 1
ACYP2,acylphosphatase 2
AD5,Alzheimer disease 5
ADA,adenosine deaminase
ADA2,adenosine deaminase 2
ADAD1,adenosine deaminase domain containing 1
ADAD1P1,adenosine deaminase domain containing 1 pseudogene 1
ADAD1P2,adenosine deaminase domain containing 1 pseudogene 2
ADAD2,adenosine deaminase domain containing 2
ADAD2,adenosine deaminase domain containing 2
ADAL,adenosine deaminase like
ADAM1A,ADAM metallopeptidase domain 1A (pseudogene)
ADAM1A,ADAM metallopeptidase domain 1A (pseudogene)
ADAM1A,ADAM metallopeptidase domain 1A (pseudogene)
ADAM1A,ADAM metallopeptidase domain 1A (pseudogene)
ADAM1B,ADAM metallopeptidase domain 1B (pseudogene)
ADAM2,ADAM metallopeptidase domain 2
ADAM2,ADAM metallopeptidase domain 2
ADAM2,ADAM metallopeptidase domain 2
ADAM3A,ADAM metallopeptidase domain 3A (pseudogene)
ADAM3A,ADAM metallopeptidase domain 3A (pseudogene)
ADAM3B,ADAM metallopeptidase domain 3B (pseudogene)
ADAM5,ADAM metallopeptidase domain 5 (pseudogene)
ADAM6,ADAM metallopeptidase domain 6 (pseudogene)
ADAM7,ADAM metallopeptidase domain 7
ADAM7,ADAM metallopeptidase domain 7
ADAM8,ADAM metallopeptidase domain 8
ADAM8,ADAM metallopeptidase domain 8
ADAM8,ADAM metallopeptidase domain 8
ADAM9,ADAM metallopeptidase domain 9
ADAM9,ADAM metallopeptidase domain 9
ADAM9,ADAM metallopeptidase domain 9
ADAM9,ADAM metallopeptidase domain 9
ADAM10,ADAM metallopeptidase domain 10
ADAM10,ADAM metallopeptidase domain 10
ADAM10,ADAM metallopeptidase domain 10
ADAM10,ADAM metallopeptidase domain 10
ADAM11,ADAM metallopeptidase domain 11
ADAM12,ADAM metallopeptidase domain 12
ADAM12,ADAM metallopeptidase domain 12
ADAM12-OT1,ADAM12 overlapping transcript 1 (non-protein coding)
ADAM12-OT1,ADAM12 overlapping transcript 1 (non-protein coding)
ADAM15,ADAM metallopeptidase domain 15
ADAM17,ADAM metallopeptidase domain 17
ADAM17,ADAM metallopeptidase domain 17
ADAM18,ADAM metallopeptidase domain 18
ADAM18,ADAM metallopeptidase domain 18
ADAM19,ADAM metallopeptidase domain 19
ADAM20,ADAM metallopeptidase domain 20
ADAM20P1,ADAM metallopeptidase domain 20 pseudogene 1
ADAM20P2,ADAM metallopeptidase domain 20 pseudogene 2
ADAM20P3,ADAM metallopeptidase domain 20 pseudogene 3
ADAM21,ADAM metallopeptidase domain 21
ADAM21P1,ADAM metallopeptidase domain 21 pseudogene 1
ADAM22,ADAM metallopeptidase domain 22
ADAM23,ADAM metallopeptidase domain 23
ADAM24P,"ADAM metallopeptidase domain 24, pseudogene"
ADAM28,ADAM metallopeptidase domain 28
ADAM28,ADAM metallopeptidase domain 28
ADAM28,ADAM metallopeptidase domain 28
ADAM28,ADAM metallopeptidase domain 28
ADAM29,ADAM metallopeptidase domain 29
ADAM29,ADAM metallopeptidase domain 29
ADAM30,ADAM metallopeptidase domain 30
ADAM32,ADAM metallopeptidase domain 32
ADAM33,ADAM metallopeptidase domain 33
ADAM33,ADAM metallopeptidase domain 33
ADAMDEC1,ADAM like decysin 1
ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1
ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1
ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3
ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3
ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4
ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4
ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4
ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5
ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5
ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6
ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
ADAMTS7P1,ADAMTS7 pseudogene 1
ADAMTS7P3,ADAMTS7 pseudogene 3
ADAMTS7P4,ADAMTS7 pseudogene 4
ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8
ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8
ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8
ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9
ADAMTS9-AS1,ADAMTS9 antisense RNA 1
ADAMTS9-AS2,ADAMTS9 antisense RNA 2
ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10
ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14
ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15
ADAMTS16,ADAM metallopeptidase with thrombospondin type 1 motif 16
ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17
ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17
ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18
ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19
ADAMTS19-AS1,ADAMTS19 antisense RNA 1
ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20
ADAMTSL1,ADAMTS like 1
ADAMTSL1,ADAMTS like 1
ADAMTSL2,ADAMTS like 2
ADAMTSL3,ADAMTS like 3
ADAMTSL3,ADAMTS like 3
ADAMTSL4,ADAMTS like 4
ADAMTSL4-AS1,ADAMTSL4 antisense RNA 1
ADAMTSL4-AS2,ADAMTSL4 antisense RNA 2
ADAMTSL5,ADAMTS like 5
ADAP1,ArfGAP with dual PH domains 1
ADAP2,ArfGAP with dual PH domains 2
ADAR,adenosine deaminase RNA specific
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB1,adenosine deaminase RNA specific B1
ADARB2,adenosine deaminase RNA specific B2 (inactive)
ADARB2,adenosine deaminase RNA specific B2 (inactive)
ADARB2,adenosine deaminase RNA specific B2 (inactive)
ADARB2-AS1,ADARB2 antisense RNA 1
ADAT1,adenosine deaminase tRNA specific 1
ADAT2,adenosine deaminase tRNA specific 2
ADAT2,adenosine deaminase tRNA specific 2
ADAT3,adenosine deaminase tRNA specific 3
ADCK1,aarF domain containing kinase 1
ADCK2,aarF domain containing kinase 2
ADCK5,aarF domain containing kinase 5
ADCP1,adenosine deaminase complexing protein 1
ADCY1,adenylate cyclase 1
ADCY2,adenylate cyclase 2
ADCY2,adenylate cyclase 2
ADCY2,adenylate cyclase 2
ADCY3,adenylate cyclase 3
ADCY4,adenylate cyclase 4
ADCY5,adenylate cyclase 5
ADCY6,adenylate cyclase 6
ADCY6-DT,ADCY6 divergent transcript
ADCY7,adenylate cyclase 7
ADCY7,adenylate cyclase 7
ADCY8,adenylate cyclase 8
ADCY8,adenylate cyclase 8
ADCY9,adenylate cyclase 9
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10,adenylate cyclase 10
ADCY10P1,ADCY10 pseudogene 1
ADCYAP1,adenylate cyclase activating polypeptide 1
ADCYAP1,adenylate cyclase activating polypeptide 1
ADCYAP1R1,ADCYAP receptor type I
ADCYAP1R1,ADCYAP receptor type I
ADCYAP1R1,ADCYAP receptor type I
ADCYAP1R1,ADCYAP receptor type I
ADCYAP1R1,ADCYAP receptor type I
ADCYAP1R1,ADCYAP receptor type I
ADD1,adducin 1
ADD2,adducin 2
ADD3,adducin 3
ADD3-AS1,ADD3 antisense RNA 1
ADFN,albinism-deafness syndrome
ADGB,androglobin
ADGB,androglobin
ADGB,androglobin
ADGRA1,adhesion G protein-coupled receptor A1
ADGRA1-AS1,ADGRA1 antisense RNA 1
ADGRA2,adhesion G protein-coupled receptor A2
ADGRA2,adhesion G protein-coupled receptor A2
ADGRA2,adhesion G protein-coupled receptor A2
ADGRA2,adhesion G protein-coupled receptor A2
ADGRA2,adhesion G protein-coupled receptor A2
ADGRA3,adhesion G protein-coupled receptor A3
ADGRA3,adhesion G protein-coupled receptor A3
ADGRB1,adhesion G protein-coupled receptor B1
ADGRB2,adhesion G protein-coupled receptor B2
ADGRB3,adhesion G protein-coupled receptor B3
ADGRD1,adhesion G protein-coupled receptor D1
ADGRD1,adhesion G protein-coupled receptor D1
ADGRD1-AS1,ADGRD1 antisense RNA 1
ADGRD2,adhesion G protein-coupled receptor D2
ADGRE1,adhesion G protein-coupled receptor E1
ADGRE2,adhesion G protein-coupled receptor E2
ADGRE3,adhesion G protein-coupled receptor E3
ADGRE4P,"adhesion G protein-coupled receptor E4, pseudogene"
ADGRE5,adhesion G protein-coupled receptor E5
ADGRE5,adhesion G protein-coupled receptor E5
ADGRE5,adhesion G protein-coupled receptor E5
ADGRE5,adhesion G protein-coupled receptor E5
ADGRF1,adhesion G protein-coupled receptor F1
ADGRF1,adhesion G protein-coupled receptor F1
ADGRF2,adhesion G protein-coupled receptor F2
ADGRF2,adhesion G protein-coupled receptor F2
ADGRF3,adhesion G protein-coupled receptor F3
ADGRF3,adhesion G protein-coupled receptor F3
ADGRF4,adhesion G protein-coupled receptor F4
ADGRF4,adhesion G protein-coupled receptor F4
ADGRF5,adhesion G protein-coupled receptor F5
ADGRF5,adhesion G protein-coupled receptor F5
ADGRF5-AS1,ADGRF5 antisense RNA 1
ADGRF5P1,adhesion G protein-coupled receptor F5 pseudogene 1
ADGRF5P2,adhesion G protein-coupled receptor F5 pseudogene 2
ADGRG1,adhesion G protein-coupled receptor G1
ADGRG1,adhesion G protein-coupled receptor G1
ADGRG2,adhesion G protein-coupled receptor G2
ADGRG2,adhesion G protein-coupled receptor G2
ADGRG2,adhesion G protein-coupled receptor G2
ADGRG3,adhesion G protein-coupled receptor G3
ADGRG3,adhesion G protein-coupled receptor G3
ADGRG4,adhesion G protein-coupled receptor G4
ADGRG4,adhesion G protein-coupled receptor G4
ADGRG5,adhesion G protein-coupled receptor G5
ADGRG6,adhesion G protein-coupled receptor G6
ADGRG7,adhesion G protein-coupled receptor G7
ADGRL1,adhesion G protein-coupled receptor L1
ADGRL1,adhesion G protein-coupled receptor L1
ADGRL1,adhesion G protein-coupled receptor L1
ADGRL2,adhesion G protein-coupled receptor L2
ADGRL2,adhesion G protein-coupled receptor L2
ADGRL3,adhesion G protein-coupled receptor L3
ADGRL3,adhesion G protein-coupled receptor L3
ADGRL3-AS1,ADGRL3 antisense RNA 1
ADGRL4,adhesion G protein-coupled receptor L4
ADGRV1,adhesion G protein-coupled receptor V1
ADGRV1,adhesion G protein-coupled receptor V1
ADGRV1,adhesion G protein-coupled receptor V1
ADGRV1,adhesion G protein-coupled receptor V1
ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide"
ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide"
ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide"
ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide"
ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide"
ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide"
ADH5P1,"alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 1"
ADH5P2,ADH5 pseudogene 2
ADH5P3,ADH5 pseudogene 3
ADH5P4,ADH5 pseudogene 4
ADH5P5,ADH5 pseudogene 5
ADH6,alcohol dehydrogenase 6 (class V)
ADH7,"alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
